"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","1996","1996","ALL","Lek","0","Units",,,2402000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","1997","1997","ALL","Lek","0","Units",,,2441000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","1998","1998","ALL","Lek","0","Units",,,4765000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","1999","1999","ALL","Lek","0","Units",,,10997000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,14642000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,14003000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,9275000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,8460000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,11896000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,8770000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,21735000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,31421000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,61575000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,64364000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,33381000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,29616000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,25219000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,32950000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,27071000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,25120550000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,12242000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,21339900000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,21632300000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","ALL","Lek","0","Units",,,2046000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","ALL","Lek","0","Units",,,2292000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","ALL","Lek","0","Units",,,4677000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","ALL","Lek","0","Units",,,10678000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,14367000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,13819000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,8529000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,8358000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,11629000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,8469000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,21567000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,31333000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,61380000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,64319000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,33308000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,29486000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,25141000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,32853000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,26971000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,25041000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,12242000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,21339000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,21590000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","1998","1998","ALL","Lek","0","Units",,,5144000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","1999","1999","ALL","Lek","0","Units",,,11087000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,14876000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,14552000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,9432000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,9151000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,12501000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,9352000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,22265000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,32081000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,62369000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,65474000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,34257000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,30564000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,26066000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,34080000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,29107000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,26211000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,14028000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,23163000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,23305000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","1996","1996","EUR","Euro","0","Units",,,18113004.94,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","1997","1997","EUR","Euro","0","Units",,,14484076.71,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","1998","1998","EUR","Euro","0","Units",,,28267524.09,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","1999","1999","EUR","Euro","0","Units",,,74831616.95,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,110443312,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,109020952.5,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,70162034.59,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,61539401.58,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,93199112.82,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,70570267.31,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,176598486.5,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,253974592,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,501156546.4,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,487277517.4,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,242432913.5,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,211121217.9,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,181379720.1,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,234853047.6,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,193434751.2,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,179806883.6,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,89140668.52,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,159058198.1,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,169590212.3,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","1996","1996","EUR","Euro","0","Units",,,15428479.65,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","1997","1997","EUR","Euro","0","Units",,,13599960.6,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","1998","1998","EUR","Euro","0","Units",,,27745479.57,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","1999","1999","EUR","Euro","0","Units",,,72660908.05,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,108369011.3,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,107588412.6,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,64518813.26,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,60797437.17,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,91107303.55,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,68148186.3,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,175233474,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,253263291.8,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,499569448.9,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,486936838,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,241902743.6,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,210194497.3,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,180818729.6,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,234161674.4,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,192720205.2,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,179237483.8,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,89140668.52,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,159051489.9,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,169258594,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","1998","1998","EUR","Euro","0","Units",,,30515874.9,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","1999","1999","EUR","Euro","0","Units",,,75444042.66,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,112208353.3,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,113295215.3,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,71349683.04,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,66565846.8,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,97938980.28,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,75253493.71,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,180904775.8,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,259309343.7,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,507618881.7,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,495680942.4,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,248794952.8,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,217879149.9,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,187471501,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,242907188.5,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,207982908.1,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,187612063.7,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,102145507.1,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,172646781.1,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,182703637.5,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","1996","1996","EUR","Euro","0","Units",,,33514504.91,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","1997","1997","EUR","Euro","0","Units",,,29513671.76,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","1998","1998","EUR","Euro","0","Units",,,50603456.04,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","1999","1999","EUR","Euro","0","Units",,,107679745,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,130353148.1,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,117365482.4,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,77105957.93,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,68423338.84,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,93364824.97,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,67863308.83,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,166567373.8,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,234764088.2,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,454370216.9,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,474950623.4,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,245563419.7,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,216974655.7,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,183446712.6,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,237271843.6,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,194350790.2,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,179806883.6,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,87625305.55,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,151684107.2,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,152851752.3,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1996","1996","EUR","Euro","0","Units",,,28547325.99,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1997","1997","EUR","Euro","0","Units",,,27712140.79,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1998","1998","EUR","Euro","0","Units",,,49668911.62,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1999","1999","EUR","Euro","0","Units",,,104556180.5,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,127904909,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,115823295.1,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,70904228.05,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,67598376.6,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,91269296.37,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,65534134.83,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,165279896.5,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,234106590.4,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,452931285.6,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,474618562.4,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,245026403.7,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,216022241.3,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,182879329.1,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,236573349.8,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,193632860.3,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,179237483.8,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,87625305.55,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,151677710,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,152552864.6,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","1998","1998","EUR","Euro","0","Units",,,54628368.91,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","1999","1999","EUR","Euro","0","Units",,,108561001.4,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,132436376.9,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,121966900,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,78411147.73,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,74012053.63,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,98113120.12,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,72366894.43,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,170629058.1,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,239695322.1,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,460229249.8,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,483141462.9,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,252007611.2,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,223919954.6,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,189607915,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,245408935.6,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,208967842,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,187612063.7,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,100409066,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,164642710.3,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,164670889.8,,
